/* DATA DESCRIPTION:
Citation:	Rasmussen, Sune Olander; Svensson, Anders M; Vinther, Bo Møllesøe (2022): Greenland NGRIP2 Ice-Core annual layer markings [dataset]. PANGAEA, https://doi.org/10.1594/PANGAEA.943194, 
1487.035	1
1487.098	1
1487.162	1
1487.212	1
1487.291	1
1487.343	1
1487.378	1
1487.438	1
1487.506	1
1487.568	1
1487.643	1
1487.708	1
1487.763	1
1487.818	1
1487.866	1
1487.918	1
1487.982	1
1488.045	1
1488.103	1
1488.172	1
1488.241	1
1488.296	1
1488.367	1
1488.423	1
1488.483	1
1488.539	1
1488.619	1
1488.665	1
1488.731	1
1488.790	1
1488.861	1
1488.920	1
1488.973	1
1489.039	1
1489.082	1
1489.118	2
1489.154	1
1489.216	1
1489.264	1
1489.320	1
1489.366	1
1489.441	1
1489.503	1
1489.564	1
1489.612	1
1489.681	1
1489.765	1
1489.802	1
1489.867	1
1489.928	1
1489.996	1
1490.050	1
1490.108	1
1490.177	1
1490.207	1
1490.294	1
1490.335	1
1490.391	1
1490.444	1
1490.518	1
1490.580	1
1490.635	1
1490.682	1
1490.733	1
1490.780	1
1490.811	1
1490.852	1
1490.899	1
1490.959	1
1491.001	1
1491.058	1
1491.091	1
1491.144	1
1491.198	1
1491.255	1
1491.308	1
1491.359	1
1491.401	1
1491.445	1
1491.496	1
1491.541	1
1491.594	1
1491.632	1
1491.671	3
1491.715	1
1491.768	1
1491.815	1
1491.845	1
1491.895	1
1491.944	1
1492.003	1
1492.074	1
1492.109	1
1492.150	1
1492.183	1
1492.222	1
1492.262	1
1492.278	1
1492.305	1
1492.331	1
1492.364	3
1492.396	1
1492.424	1
1492.447	1
1492.488	1
1492.518	1
1492.553	1
1492.597	1
1492.620	1
1492.661	1
1492.686	1
1492.720	1
1492.746	1
1492.770	1
1492.789	1
1492.813	1
1492.846	1
1492.873	1
1492.901	1
1492.928	1
1492.939	1
1492.971	1
1492.994	1
1493.017	1
1493.058	1
1493.110	1
1493.150	1
1493.169	1
1493.192	1
1493.241	1
1493.284	1
1493.301	3
1493.328	1
1493.360	1
1493.385	1
1493.428	1
1493.463	1
1493.482	1
1493.503	1
1493.540	1
1493.573	1
1493.622	1
1493.664	1
1493.683	1
1493.714	1
1493.733	1
1493.758	1
1493.786	1
1493.838	1
1493.863	1
1493.896	1
1493.931	1
1493.962	1
1493.990	1
1494.026	1
1494.061	1
1494.095	1
1494.136	1
1494.171	1
1494.198	1
1494.225	1
1494.264	1
1494.282	2
1494.318	1
1494.359	1
1494.383	1
1494.427	1
1494.454	1
1494.487	1
1494.530	1
1494.549	1
1494.565	1
1494.587	3
1494.604	1
1494.630	1
1494.653	1
1494.690	1
1494.719	1
1494.753	1
1494.778	1
1494.797	2
1494.815	1
1494.845	1
1494.875	1
1494.906	1
1494.934	1
1494.957	2
1494.978	1
1495.019	1
1495.057	1
1495.097	1
1495.125	1
1495.151	1
1495.173	1
1495.199	1
1495.222	1
1495.247	1
1495.279	1
1495.304	3
1495.322	1
1495.349	1
1495.375	1
1495.406	1
1495.432	1
1495.448	3
1495.465	1
1495.490	1
1495.520	3
1495.542	1
1495.577	1
1495.626	1
1495.652	1
1495.683	1
1495.710	1
1495.739	1
1495.765	1
1495.790	1
1495.811	1
1495.834	1
1495.868	1
1495.898	1
1495.924	1
1495.958	1
1495.983	1
1496.012	1
1496.037	3
1496.059	1
1496.081	1
1496.108	1
1496.146	1
1496.189	1
1496.211	1
1496.249	1
1496.294	1
1496.331	1
1496.361	1
1496.393	1
1496.410	2
1496.427	1
1496.448	1
1496.474	1
1496.495	1
1496.517	1
1496.548	1
1496.573	1
1496.621	1
1496.657	3
1496.677	1
1496.707	1
1496.725	1
1496.754	2
1496.774	1
1496.810	1
1496.848	1
1496.877	1
1496.911	1
1496.946	1
1496.974	1
1497.009	1
1497.043	1
1497.064	1
1497.095	1
1497.116	2
1497.144	1
1497.180	1
1497.207	1
1497.232	1
1497.252	1
1497.282	1
1497.314	1
1497.351	1
1497.373	1
1497.402	1
1497.435	1
1497.454	1
1497.483	1
1497.513	2
1497.538	1
1497.558	1
1497.584	1
1497.613	1
1497.644	1
1497.686	1
1497.729	1
1497.751	1
1497.773	1
1497.794	1
1497.811	1
1497.840	1
1497.866	1
1497.887	1
1497.922	1
1497.949	1
1497.976	1
1498.003	1
1498.015	1
1498.032	1
1498.051	1
1498.078	1
1498.102	1
1498.128	3
1498.150	1
1498.180	1
1498.208	1
1498.234	1
1498.263	1
1498.291	1
1498.320	1
1498.350	1
1498.375	1
1498.404	1
1498.437	1
1498.471	1
1498.497	1
1498.522	1
1498.545	1
1498.571	1
1498.603	1
1498.633	1
1498.659	1
1498.689	1
1498.726	1
1498.744	1
1498.770	1
1498.812	1
1498.841	1
1498.866	1
1498.901	1
1498.930	1
1498.954	3
1498.968	1
1499.007	1
1499.032	3
1499.046	1
1499.072	1
1499.096	1
1499.132	1
1499.160	1
1499.189	1
1499.212	1
1499.239	2
1499.264	1
1499.284	2
1499.309	1
1499.339	1
1499.359	1
1499.385	1
1499.428	1
1499.460	1
1499.499	1
1499.527	1
1499.558	1
1499.585	1
1499.608	1
1499.628	1
1499.655	1
1499.685	1
1499.725	1
1499.746	3
1499.775	1
1499.804	1
1499.829	1
1499.864	1
1499.896	1
1499.924	1
1499.951	1
1499.982	1
1500.012	1
1500.036	3
1500.053	1
1500.086	1
1500.128	1
1500.151	1
1500.186	1
1500.210	1
1500.239	1
1500.258	1
1500.288	1
1500.310	1
1500.349	1
1500.381	1
1500.409	1
1500.430	1
1500.467	1
1500.509	1
1500.537	1
1500.572	3
1500.590	1
1500.624	1
1500.645	1
1500.662	1
1500.682	1
1500.712	1
1500.742	1
1500.765	1
1500.786	1
1500.810	1
1500.850	1
1500.875	1
1500.902	1
1500.936	1
1500.968	1
1500.999	1
1501.019	2
1501.039	1
1501.062	1
1501.083	1
1501.115	1
1501.156	1
1501.188	1
1501.213	1
1501.238	1
1501.264	1
1501.294	1
1501.319	1
1501.350	1
1501.376	1
1501.401	1
1501.427	1
1501.453	1
1501.482	1
1501.519	1
1501.550	1
1501.596	1
1501.617	1
1501.640	1
1501.659	1
1501.683	1
1501.722	1
1501.741	1
1501.761	1
1501.787	1
1501.824	1
1501.853	1
1501.884	1
1501.908	3
1501.924	1
1501.949	1
1501.976	1
1501.995	1
1502.019	1
1502.059	1
1502.099	1
1502.140	1
1502.176	1
1502.216	1
1502.248	1
1502.278	1
1502.309	1
1502.345	1
1502.372	1
1502.398	3
1502.416	1
1502.450	1
1502.490	1
1502.509	1
1502.542	1
1502.563	1
1502.593	1
1502.622	1
1502.659	1
1502.689	1
1502.707	1
1502.729	1
1502.762	1
1502.787	1
1502.831	1
1502.859	1
1502.888	1
1502.912	1
1502.940	1
1502.967	1
1502.988	1
1503.021	1
1503.052	1
1503.094	1
1503.112	1
1503.141	1
1503.165	1
1503.189	1
1503.226	1
1503.258	1
1503.284	1
1503.310	1
1503.328	3
1503.351	1
1503.376	1
1503.403	1
1503.427	1
1503.462	1
1503.492	1
1503.512	1
1503.532	1
1503.565	1
1503.596	1
1503.628	1
1503.651	2
1503.681	1
1503.719	1
1503.758	1
1503.808	1
1503.835	1
1503.864	1
1503.896	1
1503.926	1
1503.956	1
1503.983	1
1504.005	1
1504.023	1
1504.050	1
1504.083	1
1504.116	1
1504.135	1
1504.159	1
1504.189	1
1504.220	1
1504.251	1
1504.269	1
1504.302	1
1504.325	3
1504.338	1
1504.357	1
1504.383	1
1504.415	1
1504.434	1
1504.461	1
1504.493	1
1504.511	1
1504.536	2
1504.554	1
1504.579	1
1504.601	1
1504.627	1
1504.674	1
1504.694	1
1504.715	1
1504.743	1
1504.778	1
1504.823	1
1504.850	1
1504.878	1
1504.890	1
1504.932	1
1504.960	1
1504.980	1
1505.003	1
1505.037	1
1505.064	1
1505.090	1
1505.119	1
1505.158	1
1505.182	1
1505.204	1
1505.227	3
1505.243	1
1505.272	1
1505.310	1
1505.330	1
1505.353	1
1505.386	1
1505.408	1
1505.439	1
1505.460	1
1505.484	1
1505.509	1
1505.534	1
1505.564	1
1505.605	1
1505.625	1
1505.642	1
1505.667	1
1505.689	1
1505.721	1
1505.742	1
1505.772	1
1505.798	1
1505.815	1
1505.840	1
1505.871	1
1505.899	2
1505.923	1
1505.949	1
1505.980	1
1506.006	1
1506.022	1
1506.052	1
1506.079	1
1506.099	1
1506.123	1
1506.139	1
1506.154	1
1506.190	1
1506.220	1
1506.238	1
1506.272	1
1506.293	1
1506.312	1
1506.349	1
1506.369	1
1506.392	1
1506.412	1
1506.448	1
1506.471	1
1506.502	1
1506.520	1
1506.548	1
1506.570	1
1506.607	1
1506.633	1
1506.665	1
1506.691	1
1506.725	1
1506.793	1
1506.816	1
1506.845	1
1506.870	1
1506.885	2
1506.905	1
1506.939	1
1506.988	1
1507.020	1
1507.038	2
1507.055	1
1507.085	1
1507.103	1
1507.139	1
1507.168	1
1507.187	1
1507.211	1
1507.239	1
1507.253	3
1507.273	1
1507.305	1
1507.329	1
1507.358	1
1507.378	1
1507.400	1
1507.432	1
1507.457	1
1507.494	1
1507.524	1
1507.544	1
1507.577	1
1507.593	1
1507.637	1
1507.658	1
1507.691	1
1507.709	1
1507.738	1
1507.767	1
1507.786	1
1507.806	1
1507.833	1
1507.858	1
1507.885	1
1507.906	1
1507.929	3
1507.947	1
1507.976	1
1507.995	1
1508.029	1
1508.046	1
1508.075	1
1508.099	1
1508.145	1
1508.184	1
1508.216	1
1508.231	1
1508.273	1
1508.296	1
1508.316	1
1508.346	1
1508.374	1
1508.395	1
1508.419	1
1508.445	1
1508.478	1
1508.501	1
1508.517	1
1508.542	1
1508.575	1
1508.602	1
1508.627	1
1508.659	1
1508.697	1
1508.727	1
1508.753	1
1508.785	1
1508.810	1
1508.835	1
1508.869	1
1508.886	1
1508.911	1
1508.954	1
1508.987	1
1509.006	1
1509.036	1
1509.085	1
1509.107	1
1509.158	1
1509.198	1
1509.219	1
1509.244	1
1509.258	1
1509.287	1
1509.325	1
1509.343	1
1509.369	1
1509.387	1
1509.412	1
1509.436	1
1509.457	1
1509.477	3
1509.517	1
1509.550	1
1509.589	1
1509.621	1
1509.649	1
1509.673	1
1509.695	1
1509.717	1
1509.743	1
1509.773	1
1509.802	1
1509.846	1
1509.867	2
1509.881	1
1509.932	1
1509.952	1
1509.971	1
1509.998	1
1510.018	2
1510.045	1
1510.082	1
1510.116	1
1510.142	1
1510.178	1
1510.199	1
1510.227	1
1510.249	1
1510.268	2
1510.286	1
1510.309	1
1510.330	1
1510.360	1
1510.392	1
1510.410	1
1510.443	1
1510.466	1
1510.490	1
1510.510	1
1510.541	1
1510.556	1
1510.575	1
1510.591	1
1510.612	3
1510.635	1
1510.667	1
1510.677	1
1510.706	1
1510.730	1
1510.755	1
1510.777	1
1510.811	1
1510.851	1
1510.878	1
1510.904	1
1510.934	1
1510.968	1
1510.994	1
1511.031	1
1511.056	1
1511.081	3
1511.098	1
1511.138	1
1511.169	1
1511.189	1
1511.219	1
1511.243	1
1511.267	1
1511.294	1
1511.307	1
1511.320	2
1511.337	1
1511.355	1
1511.377	1
1511.399	1
1511.420	1
1511.445	1
1511.465	1
1511.491	1
1511.511	1
1511.533	1
1511.551	1
1511.574	1
1511.612	1
1511.644	1
1511.662	1
1511.682	1
1511.714	1
1511.743	1
1511.770	1
1511.804	1
1511.825	1
1511.856	1
1511.879	1
1511.912	1
1511.946	1
1511.974	1
1511.998	1
1512.014	1
1512.054	1
1512.075	1
1512.107	1
1512.139	1
1512.163	1
1512.182	1
1512.204	1
1512.247	1
1512.277	1
1512.316	1
1512.364	1
1512.391	1
1512.408	1
1512.445	1
1512.474	1
1512.500	1
1512.523	1
1512.551	1
1512.572	1
1512.598	1
1512.632	1
1512.666	1
1512.685	1
1512.709	1
1512.726	2
1512.746	1
1512.774	2
1512.792	1
1512.811	1
1512.841	2
1512.859	1
1512.877	3
1512.911	1
1512.949	1
1512.972	1
1512.999	1
1513.018	1
1513.044	1
1513.077	1
1513.112	3
1513.129	1
1513.166	1
1513.203	1
1513.233	1
1513.277	1
1513.296	1
1513.346	1
1513.377	1
1513.402	1
1513.438	1
1513.463	1
1513.486	1
1513.514	1
1513.537	1
1513.556	1
1513.577	2
1513.603	1
1513.643	1
1513.671	1
1513.704	1
1513.761	1
1513.800	1
1513.854	1
1513.886	1
1513.917	1
1513.945	1
1513.974	1
1514.001	1
1514.026	1
1514.051	1
1514.077	1
1514.095	1
1514.134	1
1514.162	1
1514.201	1
1514.232	1
1514.259	1
1514.277	1
1514.301	1
1514.326	1
1514.364	1
1514.403	1
1514.431	1
1514.458	2
1514.472	1
1514.489	1
1514.516	1
1514.530	1
1514.573	1
1514.598	1
1514.640	1
1514.668	1
1514.692	1
1514.719	1
1514.754	1
1514.779	1
1514.810	1
1514.829	2
1514.847	1
1514.871	1
1514.887	1
1514.918	1
1514.949	1
1514.982	1
1515.013	1
1515.047	1
1515.063	1
1515.088	1
1515.111	1
1515.143	1
1515.170	1
1515.195	1
1515.214	1
1515.228	1
1515.271	1
1515.303	1
1515.351	1
1515.389	1
1515.436	1
1515.476	1
1515.492	2
1515.517	1
1515.538	1
1515.566	1
1515.583	1
1515.618	1
1515.644	1
1515.659	2
1515.686	1
1515.723	1
1515.745	1
1515.763	1
1515.795	1
1515.819	1
1515.842	1
1515.865	1
1515.884	1
1515.911	1
1515.930	1
1515.967	1
1515.995	1
1516.036	1
1516.062	1
1516.087	1
1516.103	1
1516.133	1
1516.164	1
1516.196	1
1516.217	1
1516.243	1
1516.267	1
1516.288	1
1516.319	1
1516.340	1
1516.375	1
1516.398	1
1516.423	2
1516.440	1
1516.461	1
1516.495	1
1516.514	1
1516.542	1
1516.569	1
1516.605	1
1516.622	3
1516.637	1
1516.659	1
1516.688	1
1516.703	1
1516.739	1
1516.755	1
1516.781	1
1516.808	1
1516.827	2
1516.849	1
1516.891	1
1516.912	2
1516.930	1
1516.947	1
1516.974	1
1516.993	1
1517.013	1
1517.044	1
1517.061	1
1517.095	1
1517.111	1
1517.151	1
1517.181	1
1517.210	1
1517.248	1
1517.290	1
1517.313	1
1517.349	1
1517.379	1
1517.403	3
1517.433	1
1517.457	1
1517.479	1
1517.531	1
1517.560	1
1517.580	1
1517.605	1
1517.624	1
1517.644	1
1517.666	1
1517.694	1
1517.714	1
1517.726	1
1517.746	1
1517.770	1
1517.791	1
1517.813	1
1517.830	2
1517.852	1
1517.890	1
1517.910	1
1517.936	1
1517.950	2
1517.970	1
1518.000	1
1518.029	1
1518.052	1
1518.073	1
1518.095	1
1518.116	1
1518.150	1
1518.171	1
1518.194	1
1518.223	1
1518.237	1
1518.263	1
1518.284	1
1518.316	1
1518.334	1
1518.352	1
1518.377	1
1518.390	2
1518.412	1
1518.429	1
1518.449	1
1518.473	3
1518.498	1
1518.515	1
1518.543	1
1518.567	1
1518.584	1
1518.606	1
1518.624	1
1518.653	1
1518.684	1
1518.702	1
1518.721	1
1518.752	1
1518.774	1
1518.797	1
1518.822	3
1518.840	1
1518.868	1
1518.899	1
1518.916	1
1518.945	1
1518.976	1
1519.003	1
1519.039	1
1519.058	1
1519.077	3
1519.102	1
1519.124	1
1519.160	1
1519.188	1
1519.213	1
1519.243	1
1519.268	3
1519.295	1
1519.312	1
1519.347	1
1519.366	1
1519.396	1
1519.426	1
1519.455	1
1519.480	3
1519.501	1
1519.521	1
1519.548	1
1519.569	1
1519.592	1
1519.614	1
1519.651	1
1519.687	1
1519.720	1
1519.763	1
1519.779	1
1519.802	1
1519.823	1
1519.839	3
1519.856	1
1519.882	1
1519.903	1
1519.931	1
1519.968	1
1519.996	1
1520.021	1
1520.041	1
1520.088	1
1520.103	2
1520.124	1
1520.160	1
1520.187	1
1520.209	1
1520.238	1
1520.276	1
1520.294	1
1520.317	1
1520.340	1
1520.366	1
1520.409	1
1520.430	1
1520.446	1
1520.468	1
1520.494	1
1520.526	1
1520.560	1
1520.592	1
1520.611	1
1520.652	1
1520.683	1
1520.709	1
1520.727	3
1520.746	1
1520.789	1
1520.820	1
1520.846	1
1520.882	1
1520.918	1
1520.951	1
1520.975	3
1520.999	1
1521.023	1
1521.046	1
1521.076	1
1521.101	1
1521.143	1
1521.170	1
1521.185	1
1521.211	1
1521.242	1
1521.275	1
1521.310	1
1521.343	1
1521.383	1
1521.425	1
1521.458	1
1521.495	1
1521.529	1
1521.545	1
1521.577	1
1521.606	1
1521.638	1
1521.673	1
1521.701	1
1521.724	1
1521.758	1
1521.774	1
1521.794	2
1521.815	1
1521.832	1
1521.862	1
1521.881	1
1521.907	1
1521.941	1
1521.974	1
1521.995	1
1522.019	1
1522.051	1
1522.087	1
1522.120	1
1522.155	1
1522.186	1
1522.207	1
1522.226	1
1522.250	1
1522.272	1
1522.295	1
1522.325	1
1522.343	3
1522.358	1
1522.389	1
1522.423	1
1522.462	1
1522.491	1
1522.511	1
1522.542	1
1522.559	1
1522.587	1
1522.618	1
1522.638	1
1522.675	1
1522.705	1
1522.730	1
1522.754	3
1522.767	1
1522.791	1
1522.817	1
1522.843	1
1522.867	1
1522.891	1
1522.914	1
1522.937	1
1522.970	1
1523.005	1
1523.036	1
1523.054	1
1523.074	1
1523.092	1
1523.117	1
1523.149	1
1523.180	1
1523.219	1
1523.250	1
1523.274	1
1523.294	1
1523.315	1
1523.339	1
1523.368	1
1523.396	1
1523.421	1
1523.444	1
1523.469	1
1523.499	1
1523.522	1
1523.553	1
1523.571	1
1523.601	1
1523.618	1
1523.646	1
1523.679	1
1523.713	1
1523.746	1
1523.766	1
1523.810	1
1523.831	1
1523.855	1
1523.878	1
1523.908	1
1523.950	1
1523.981	1
1524.017	1
1524.041	3
1524.055	1
1524.076	1
1524.110	1
1524.130	1
1524.162	1
1524.182	3
1524.210	1
1524.229	1
1524.262	1
1524.287	1
1524.325	1
1524.360	1
1524.384	1
1524.416	1
1524.462	1
1524.500	1
1524.530	1
1524.572	1
1524.629	1
1524.674	1
1524.701	1
1524.730	1
1524.765	1
1524.802	1
1524.826	1
1524.862	1
1524.884	1
1524.926	1
1524.958	1
1525.006	1
1525.035	2
1525.062	1
1525.089	1
1525.115	1
1525.137	1
1525.157	2
1525.175	1
1525.195	1
1525.231	1
1525.263	1
1525.302	1
1525.321	1
1525.350	1
1525.380	1
1525.401	1
1525.440	1
1525.482	1
1525.512	1
1525.542	1
1525.568	1
1525.591	1
1525.629	1
1525.657	1
1525.695	1
1525.732	1
1525.771	1
1525.806	1
1525.848	1
1525.878	1
1525.911	1
1525.943	1
1525.973	1
1526.007	1
1526.032	2
1526.055	1
1526.091	1
1526.131	1
1526.176	1
1526.203	1
1526.248	1
1526.277	1
1526.336	1
1526.363	1
1526.388	1
1526.433	1
1526.477	1
1526.517	1
1526.544	1
1526.596	1
1526.629	1
1526.671	1
1526.726	1
1526.768	1
1526.804	1
1526.834	2
1526.867	1
1526.898	1
1526.940	2
1526.971	1
1527.019	1
1527.061	1
1527.092	1
1527.127	1
1527.148	1
1527.192	1
1527.214	1
1527.268	1
1527.299	1
1527.338	1
1527.387	1
1527.420	1
1527.458	1
1527.508	1
1527.542	1
1527.577	1
1527.617	1
1527.677	1
1527.710	1
1527.733	1
1527.794	1
1527.827	1
1527.862	1
1527.899	1
1527.924	1
1527.960	1
1528.025	1
1528.057	1
1528.091	1
1528.131	1
1528.176	1
1528.235	1
1528.286	1
1528.333	1
1528.369	1
1528.394	1
1528.435	1
1528.478	1
1528.516	1
1528.544	1
1528.605	1
1528.643	1
1528.685	1
1528.720	1
1528.761	1
1528.788	2
1528.815	1
1528.842	1
1528.863	2
1528.894	1
1528.938	1
1528.982	1
1529.024	1
1529.057	1
1529.106	1
1529.140	1
1529.174	1
1529.200	3
1529.229	1
1529.270	1
1529.316	1
1529.350	1
1529.376	1
1529.419	1
1529.470	1
1529.498	1
1529.539	1
1529.585	1
1529.619	1
1529.666	1
1529.706	1
1529.730	1
1529.764	1
1529.800	1
1529.833	1
1529.869	3
1529.900	1
1529.934	1
1529.968	1
1530.012	1
1530.057	1
1530.113	1
1530.163	1
1530.208	1
1530.258	1
1530.322	1
1530.377	1
1530.456	1
1530.496	1
1530.528	1
1530.582	1
1530.629	1
1530.668	1
1530.728	1
1530.764	1
1530.810	1
1530.860	1
1530.903	1
1530.937	2
1530.966	1
1531.001	1
1531.052	1
1531.074	1
1531.101	2
1531.128	1
1531.174	1
1531.226	1
1531.282	1
1531.310	1
1531.356	1
1531.388	1
1531.411	1
1531.455	1
1531.501	1
1531.541	1
1531.588	1
1531.621	1
1531.646	3
1531.664	1
1531.694	1
1531.727	1
1531.752	1
1531.785	1
1531.830	1
1531.862	1
1531.898	1
1531.940	1
1531.977	1
1532.033	1
1532.069	1
1532.103	1
1532.153	1
1532.193	1
1532.234	1
1532.263	1
1532.302	1
1532.343	1
1532.378	3
1532.401	1
1532.428	1
1532.463	1
1532.495	1
1532.547	1
1532.601	1
1532.649	1
1532.677	1
1532.714	1
1532.764	1
1532.832	1
1532.869	1
1532.916	1
1532.952	1
1533.007	1
1533.053	1
1533.075	1
1533.120	1
1533.158	1
1533.184	1
1533.225	1
1533.275	1
1533.316	1
1533.359	1
1533.391	1
1533.432	1
1533.463	1
1533.490	1
1533.531	1
1533.565	1
1533.599	1
1533.639	1
1533.679	1
1533.707	1
1533.746	1
1533.781	1
1533.825	1
1533.862	1
1533.888	1
1533.930	1
1533.961	1
1533.994	1
1534.023	1
1534.065	1
1534.113	1
1534.137	1
1534.172	1
1534.213	1
1534.245	1
1534.286	1
1534.316	1
1534.345	1
1534.365	1
1534.400	1
1534.436	1
1534.470	1
1534.510	1
1534.545	1
1534.593	1
1534.619	1
1534.651	1
1534.690	1
1534.720	1
1534.749	1
1534.770	1
1534.801	1
1534.836	1
1534.869	1
1534.898	1
1534.931	1
1534.964	1
1534.995	1
1535.021	1
1535.070	1
1535.085	3
1535.117	1
1535.151	1
1535.176	1
1535.210	1
1535.233	1
1535.264	1
1535.292	1
1535.337	1
1535.387	1
1535.427	1
1535.474	1
1535.516	1
1535.563	1
1535.597	1
1535.619	1
1535.663	1
1535.702	1
1535.728	1
1535.761	1
1535.786	2
1535.806	1
1535.835	1
1535.866	1
1535.893	1
1535.936	1
1535.966	1
1535.996	1
1536.022	1
1536.042	3
1536.064	1
1536.092	1
1536.121	1
1536.163	1
1536.203	1
1536.247	1
1536.300	1
1536.326	1
1536.347	2
1536.365	1
1536.392	1
1536.426	1
1536.464	1
1536.490	1
1536.524	1
1536.558	1
1536.608	1
1536.640	1
1536.681	1
1536.719	1
1536.743	1
1536.764	1
1536.785	1
1536.813	1
1536.837	1
1536.868	1
1536.889	1
1536.914	3
1536.947	1
1536.976	1
1537.003	1
1537.037	1
1537.079	1
1537.121	1
1537.152	1
1537.189	1
1537.226	1
1537.248	3
1537.275	1
1537.311	1
1537.331	3
1537.354	1
1537.411	1
1537.438	1
1537.477	1
1537.514	1
1537.544	1
1537.574	1
1537.604	1
1537.630	1
1537.658	1
1537.692	1
1537.735	1
1537.776	1
1537.814	1
1537.863	1
1537.884	1
1537.917	1
1537.941	1
1537.978	1
1538.008	1
1538.035	1
1538.069	1
1538.103	1
1538.136	1
1538.166	1
1538.210	1
1538.256	1
1538.285	1
1538.324	1
1538.358	1
1538.375	3
1538.394	1
1538.421	1
1538.456	1
1538.498	1
1538.527	1
1538.573	1
1538.598	1
1538.642	1
1538.677	1
1538.702	1
1538.735	1
1538.787	1
1538.818	1
1538.860	1
1538.903	1
1538.939	1
1538.969	1
1538.999	1
1539.026	1
1539.094	1
1539.125	1
1539.155	1
1539.198	1
1539.227	1
1539.274	1
1539.312	1
1539.341	1
1539.370	1
1539.398	1
1539.435	1
1539.462	2
1539.489	1
1539.518	1
1539.541	1
1539.566	1
1539.592	1
1539.613	1
1539.645	1
1539.681	1
1539.713	1
1539.763	1
1539.800	1
1539.834	1
1539.868	1
1539.912	1
1539.929	1
1539.963	1
1540.001	1
1540.029	1
1540.098	1
1540.144	1
1540.170	1
1540.200	2
1540.224	1
1540.256	1
1540.307	1
1540.341	1
1540.371	1
1540.408	1
1540.448	1
1540.482	1
1540.514	1
1540.546	3
1540.571	1
1540.629	1
1540.668	1
1540.724	1
1540.769	1
1540.803	1
1540.843	1
1540.877	3
1540.904	1
1540.925	3
1540.951	1
1540.998	1
1541.047	1
1541.086	1
1541.121	1
1541.175	1
1541.213	1
1541.246	1
1541.282	1
1541.331	1
1541.372	1
1541.425	1
1541.459	1
1541.500	1
1541.532	1
1541.569	1
1541.609	1
1541.645	1
1541.682	1
1541.720	1
1541.748	1
1541.818	1
1541.855	1
1541.894	1
1541.918	1
1541.945	1
1541.975	1
1542.035	1
1542.082	1
1542.121	1
1542.163	1
1542.209	1
1542.263	1
1542.326	1
1542.356	1
1542.398	1
1542.441	1
1542.484	1
1542.534	1
1542.561	1
1542.596	1
1542.652	1
1542.704	1
1542.750	1
1542.782	1
1542.839	1
1542.872	1
1542.895	1
1542.938	1
1542.992	1
1543.039	1
1543.080	1
1543.132	1
1543.182	1
1543.231	1
1543.280	1
1543.319	1
1543.366	1
1543.411	1
1543.472	1
1543.497	1
1543.552	1
1543.574	1
1543.628	1
1543.671	1
1543.719	1
1543.745	1
1543.773	1
1543.806	1
1543.856	1
1543.905	1
1543.947	1
1543.994	1
1544.019	1
1544.078	1
1544.102	3
1544.122	1
1544.167	1
1544.197	1
1544.255	1
1544.295	1
1544.315	1
1544.342	1
1544.372	1
1544.423	1
1544.467	1
1544.503	1
1544.530	1
1544.585	1
1544.634	1
1544.668	1
1544.707	1
1544.765	1
1544.809	1
1544.867	1
